Vrus taxid	Virus name	Virus refseq 	Host tax id	Host name	Host refseq id	pmid	Evidence	Based on
1128071	Clostridium phage phi24R	NC_019523	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1162304	Clostridium phage phiCP7R	NC_017980	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1162305	Clostridium phage phiCPV4	NC_018083	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1162306	Clostridium phage phiZP2	NC_018084	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1187894	Clostridium phage PhiS63	NC_017978	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1305708	Clostridium phage vB_CpeS-CP51	NC_021325	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
190478	Clostridium phage phi3626	NC_003524	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
541865	Clostridium phage phiCP39-O	NC_011318	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
673376	Clostridium phage phiCP26F	NC_019496	1502	Clostridium perfringens	NC_008261.1		RefSeq	database
1567009	Clostridium phage phiCT19406A	NC_030950	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567010	Clostridium phage phiCT19406B	NC_030947	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567011	Clostridium phage phiCT19406C	NC_029006	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567012	Clostridium phage phiCT453A	NC_028991	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567013	Clostridium phage phiCT453B	NC_029004	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567015	Clostridium phage phiCTC2A	NC_030949	1513	Clostridium tetani	NC_004557.1		RefSeq	database
1567016	Clostridium phage phiCTC2B	NC_030951	1513	Clostridium tetani	NC_004557.1		RefSeq	database
871584	Clostridium phage phiCTP1	NC_014457	1519	Clostridium tyrobutyricum	NZ_CP014170.1	20581196	Literature	database
384848	Corynebacterium phage P1201	NC_009816	1718	Corynebacterium glutamicum	NC_003450.3		RefSeq	database
1073754	Cronobacter phage ES2	JF314845	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1073767	Cronobacter virus ESP29491	NC_019509	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1141135	Cronobacter phage vB_CsaM_GAP31	NC_019400	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1141136	Cronobacter phage vB_CsaM_GAP32	NC_019401	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1141137	Cronobacter phage vB_CsaP_GAP52	NC_019402	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1141138	Cronobacter phage vB_CsaM_GAP161	NC_019398	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1162290	Cronobacter phage CR9	NC_023717	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1162295	Cronobacter phage CR3	NC_017974	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1195085	Cronobacter phage CR5	NC_021531	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1264737	Cronobacter phage vB_CskP_GAP227	NC_020078	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1327934	Cronobacter phage CR8	NC_024354	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1327935	Cronobacter phage S13	NC_028773	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
1498011	Cronobacter phage vB_CsaP_Ss1	KM058087	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
947842	Cronobacter phage ESSI-2	HQ110083	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
984175	Cronobacter phage ENT39118	NC_019934	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
984186	Cronobacter phage ENT47670	NC_019927	28141	Cronobacter sakazakii	NZ_CP011047.1		RefSeq	database
665032	Deftia phage phiW-14	NC_013697	80866	Delftia acidovorans	NC_010002.1		RefSeq	database
1091052	Dickeya virus Limestone	NC_019925	1089444	Dickeya solani	NZ_CM001859.1		RefSeq	database
1477404	Dinoroseobacter phage DFL12phi1	NC_024367	215813	Dinoroseobacter shibae	NC_009952.1		RefSeq	database
1498169	Dinoroseobacter phage vBDshPR2C	KJ803031	215813	Dinoroseobacter shibae	NC_009952.1		RefSeq	database
1325372	Edwardsiella phage PEi21	NC_021342	67780	Edwardsiella ictaluri	NC_012779.2		RefSeq	database
1391659	Edwardsiella phage eiAU-183	NC_023555	67780	Edwardsiella ictaluri	NC_012779.2		RefSeq	database
1608310	Edwardsiella phage PEi20	NC_028683	67780	Edwardsiella ictaluri	NC_012779.2		RefSeq	database
945083	Edwardsiella phage eiAU	KF772233	67780	Edwardsiella ictaluri	NC_012779.2		RefSeq	database
1147139	Enterobacter phage phiKDA1	JQ267518	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
1455074	Enterobacter phage PG7	NC_023561	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
1636313	Enterobacter phage E-2	NC_029102	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
1636314	Enterobacter phage E-3	NC_028795	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
1636315	Enterobacter phage E-4	KP791807	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
942016	Enterobacter phage EcP1	NC_019485	550	Enterobacter cloacae	NC_014121.1		RefSeq	database
1073766	Enterococcus phage SAP6	JF731128	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1173135	Enterococcus phage BC611	NC_018086	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1204540	Enterococcus phage EfaCPT1	NC_025465	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1351735	Enterococcus phage IMEEF1	KF192053	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1416012	Enterococcus phage IME_EF3	NC_023595	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1458851	Enterococcus phage VD13	NC_024212	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1486428	Enterococcus phage EFC-1	NC_025453	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1498168	Enterococcus phage ECP3	NC_027335	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1597976	Enterococcus phage EFDG1	NC_029009	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1640885	Enterococcus phage EFLK1	NC_029026	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1747287	Enterococcus phage vB_EfaS_IME198	NC_029016	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1747288	Enterococcus phage vB_EfaP_IME195	NC_028693	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1747289	Enterococcus phage vB_EfaS_IME196	NC_028990	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1747326	Enterococcus phage vB_EfaS_IME197	NC_028671	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
442493	Enterococcus phage phiEF24C	NC_009904	1351	Enterococcus faecalis	NC_004668.1		"RefSeq, UniProt"	database
627087	Enterococcus phage EFAP-1	NC_012419	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
663241	Enterococcus phage phiEf11	NC_013696	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673832	Enterococcus phage phiFL1A	NC_013646	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673833	Enterococcus phage phiFL1B	GQ478082	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673834	Enterococcus phage phiFL1C	GQ478083	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673835	Enterococcus phage phiFL2A	NC_013643	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673836	Enterococcus phage phiFL2B	GQ478085	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673837	Enterococcus phage phiFL3A	NC_013648	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673838	Enterococcus phage phiFL3B	GQ478087	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
673839	Enterococcus phage phiFL4A	NC_013644	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
767806	Enterococcus phage EFRM31	NC_015270	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
947379	Enterococcus phage phiEF24C-P2	AB609718	1351	Enterococcus faecalis	NC_004668.1		RefSeq	database
1161939	Enterococcus phage vB_Efae230P-4	NC_025467	1352	Enterococcus faecium	NC_017960.1		RefSeq	database
1445858	Enterococcus phage IME-EFm1	NC_024356	1352	Enterococcus faecium	NC_017960.1		RefSeq	database
1647400	Enterococcus phage Ec-ZZ2	NC_031260	1352	Enterococcus faecium	NC_017960.1		RefSeq	database
1718158	Enterococcus phage IME-EFm5	NC_028826	1352	Enterococcus faecium	NC_017960.1		RefSeq	database
1029988	Erwinia phage phiEaH2	NC_019929	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1051673	Erwinia phage vB_EamP-L1	NC_019510	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1051674	Erwinia phage vB_EamM-M7	HQ728263	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1051675	Erwinia phage vB_EamP-S6	NC_019514	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1051676	Erwinia phage vB_EamM-Y2	NC_019504	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1401669	Erwinia phage PhiEaH1	NC_023610	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1429767	Erwinia phage Ea9-2	NC_023579	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1429768	Erwinia phage Ea35-70	NC_023557	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1564096	Erwinia phage phiEa2809	NC_027340	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883370	Erwinia phage vB_EamM_Asesino	NC_031107	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883371	Erwinia phage vB_EamM_ChrisDB	NC_031126	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883372	Erwinia phage vB_EamM_EarlPhillipIV	NC_031007	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883373	Erwinia phage vB_EamM_Huxley	NC_031127	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883374	Erwinia phage vB_EamM_Kwan	NC_031010	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883377	Erwinia phage vB_EamM_Phobos	NC_031043	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1883379	Erwinia phage vB_EamM_Caitlin	NC_031120	552	Erwinia amylovora	NC_013961.1		RefSeq	database
418443	Erwinia amylovora phage Era103	NC_009014	552	Erwinia amylovora	NC_013961.1		RefSeq	database
557393	Erwinia phage phiEa21-4	NC_011811	552	Erwinia amylovora	NC_013961.1		RefSeq	database
925983	Erwinia phage phiEa100	NC_019926	552	Erwinia amylovora	NC_013961.1	21097611	Literature	database
925986	Erwinia phage phiEa104	NC_015292	552	Erwinia amylovora	NC_013961.1	21097611	Literature	database
947843	Erwinia phage ENT90	NC_019932	552	Erwinia amylovora	NC_013961.1		RefSeq	database
1675317	Erysipelothrix phage SE-1	NC_029078	1648	Erysipelothrix rhusiopathiae	NC_015601.1		RefSeq	database
103807	Enterobacteria phage phiP27	NC_003356	562	Escherichia coli	NC_011751.1		RefSeq	database
1052121	Enterobacteria phage Bp7	NC_019500	562	Escherichia coli	NC_011751.1		RefSeq	database
1054461	Escherichia phage vB_EcoP_G7C	NC_015933	562	Escherichia coli	NC_011751.1	22341309	Literature	database
1054480	Escherichia phage wV7	NC_019505	562	Escherichia coli	NC_011751.1		RefSeq	database
1054834	Escherichia phage ime09	NC_019503	562	Escherichia coli	NC_011751.1		RefSeq	database
10658	Enterobacteria phage PRD1	NC_001421	562	Escherichia coli	NC_011751.1	4211861	Literature	database
10665	Enterobacteria phage T4	NC_000866	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10677	Escherichia virus Mu	NC_000929	562	Escherichia coli	NC_011751.1		RefSeq	database
10678	Escherichia virus P1	NC_005856	562	Escherichia coli	NC_011751.1		RefSeq	database
10679	Escherichia virus P2	NC_001895	562	Escherichia coli	NC_011751.1		RefSeq	database
10682	Enterobacteria phage P7	AF503408	562	Escherichia coli	NC_011751.1		UniProt	database
10693	Enterobacteria phage RB51	NC_012635	562	Escherichia coli	NC_011751.1		UniProt	database
10710	Escherichia virus Lambda	NC_001416	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10713	Enterobacteria phage phi80	NC_021190	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10726	Escherichia phage T5	NC_005859	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10742	Escherichia virus HK022	NC_002166	562	Escherichia coli	NC_011751.1		UniProt	database
10752	Escherichia phage N4	NC_008720	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
1075774	Enterobacteria phage T7M	JX421753	562	Escherichia coli	NC_011751.1		RefSeq	database
10759	Enterobacteria phage T3	NC_003298	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10760	Enterobacteria phage T7	NC_001604	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10843	Enterobacteria phage G4	"GQ153923, JF719729, JF719730, JF719731, V00657"	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10847	Escherichia phage phiX174	"CP004084, EF380009, EF380010, EF380011, EF380012, EF380013, EF380014, EF380015, EF380016, EF380017, EF380018, EF380019, EF380020, EF380021, EF380022, EF380023, EF380024, EF380025, EF380026, EF380027, EF380028, EF380029, EF380030, EF380031, EF380032, FJ849058, GQ153915, HM753658, HM753659, HM753660, HM753661, HM753662, HM753663, HM753664, HM753665, HM753666, HM753667, HM753668, HM753669, HM753670, HM753671, HM753672, HM753673, HM753674, HM753675, HM753676, HM753677, HM753678, HM753679, HM753680, HM753681, HM753682, HM753683, HM753684, HM753685, HM753686, HM753687, HM753688, HM753689, HM753690, HM753691, HM753692, HM753693, HM753694, HM753695, HM753696, HM753697, HM753698, HM753699, HM753700, HM753701, HM753702, HM753703, HM753704, HM753705, HM753706, HM753707, HM753708, HM753709, HM753710, HM753711, HM753712, HM753713, HM753714, HM753715, HM753716, HM753717, HM753718, HM775306, HM775307, HM775308, HM775309, HM775310, HM775311, JF719726, JF719727, JF719728"	562	Escherichia coli	NC_011751.1	"1265478, 17407380"	"Literature, RefSeq, UniProt"	database
10848	Enterobacteria phage phiK	NC_001730	562	Escherichia coli	NC_011751.1		UniProt	database
10849	Enterobacteria phage alpha3	NC_001330	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10863	Enterobacteria phage f1	"GQ153919, J02448, JF719732, JF719733, JF719734"	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10864	Enterobacteria phage fd	NC_025824	562	Escherichia coli	NC_011751.1		UniProt	database
10867	Enterobacteria phage Ike	NC_002014	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10868	Enterobacteria phage If1	NC_001954	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10869	Enterobacteria phage I2-2	NC_001332	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
10870	Enterobacteria phage M13	NC_003287	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
1090133	Enterobacteria phage IME10	NC_019501	562	Escherichia coli	NC_011751.1		RefSeq	database
1112008	Escherichia phage Akfv33	NC_017969	562	Escherichia coli	NC_011751.1		RefSeq	database
1115653	Escherichia phage 1720a-02	KF030445	562	Escherichia coli	NC_011751.1		RefSeq	database
1131317	Escherichia phage FV3	NC_019517	562	Escherichia coli	NC_011751.1		RefSeq	database
1141139	Enterobacteria phage vB_EcoP_ACG-C91	NC_019403	562	Escherichia coli	NC_011751.1		RefSeq	database
1141140	Enterobacteria phage vB_EcoS_ACG-M12	NC_019404	562	Escherichia coli	NC_011751.1		RefSeq	database
1141141	Escherichia phage vB_EcoM_ACG-C40	NC_019399	562	Escherichia coli	NC_011751.1		RefSeq	database
1147142	Escherichia phage HK578	NC_019724	562	Escherichia coli	NC_011751.1		RefSeq	database
1147143	Enterobacteria phage HK140	NC_019710	562	Escherichia coli	NC_011751.1		RefSeq	database
1147144	Enterobacteria phage HK225	NC_019717	562	Escherichia coli	NC_011751.1		RefSeq	database
1147145	Enterobacteria phage HK446	NC_019714	562	Escherichia coli	NC_011751.1		RefSeq	database
1147146	Enterobacteria phage HK630	NC_019723	562	Escherichia coli	NC_011751.1		RefSeq	database
1147147	Enterobacteria phage HK633	NC_019719	562	Escherichia coli	NC_011751.1		RefSeq	database
1147148	Enterobacteria phage HK629	NC_019711	562	Escherichia coli	NC_011751.1		RefSeq	database
1147149	Enterobacteria phage mEp043 c-1	NC_019706	562	Escherichia coli	NC_011751.1		RefSeq	database
1147150	Enterobacteria phage mEp235	NC_019708	562	Escherichia coli	NC_011751.1		RefSeq	database
1147151	Enterobacteria phage mEp237	NC_019704	562	Escherichia coli	NC_011751.1		RefSeq	database
1147152	Enterobacteria phage mEp460	NC_019716	562	Escherichia coli	NC_011751.1		RefSeq	database
1147153	Enterobacteria phage mEpX1	NC_019709	562	Escherichia coli	NC_011751.1		RefSeq	database
1147154	Enterobacteria phage mEpX2	NC_019705	562	Escherichia coli	NC_011751.1		RefSeq	database
1147155	Enterobacteria phage vB_EcoS_Rogue1	NC_019718	562	Escherichia coli	NC_011751.1		RefSeq	database
1147156	Enterobacterial phage mEp213	NC_019720	562	Escherichia coli	NC_011751.1		RefSeq	database
1147157	Enterobacterial phage mEp234	NC_019715	562	Escherichia coli	NC_011751.1		RefSeq	database
1147158	Enterobacterial phage mEp390	NC_019721	562	Escherichia coli	NC_011751.1		RefSeq	database
12017	Enterobacteria phage fr	X15031	562	Escherichia coli	NC_011751.1		UniProt	database
12018	Enterobacteria phage GA	X03869	562	Escherichia coli	NC_011751.1		UniProt	database
12022	Enterobacterio phage MS2	"JQ966307, V00642"	562	Escherichia coli	NC_011751.1		RefSeq	database
12027	Enterobacteria phage SP	X07489	562	Escherichia coli	NC_011751.1		UniProt	database
1216926	Escherichia phage ADB-2	NC_019725	562	Escherichia coli	NC_011751.1	23516186	Literature	database
1229753	Escherichia phage phAPEC8	NC_020079	562	Escherichia coli	NC_011751.1		RefSeq	database
12353	Enterobacteria phage RB69	NC_004928	562	Escherichia coli	NC_011751.1		"RefSeq, UniProt"	database
1237159	Enterobacteria phage NJ01	NC_018835	562	Escherichia coli	NC_011751.1		RefSeq	database
1237364	Escherichia phage HX01	NC_018855	562	Escherichia coli	NC_011751.1		RefSeq	database
1239384	Escherichia phage IME11	NC_019423	562	Escherichia coli	NC_011751.1		RefSeq	database
1258572	Escherichia phage EC1-UPM	KC206276	562	Escherichia coli	NC_011751.1		RefSeq	database
1273706	Enterobacteria phage phiJLA23	KC333879	562	Escherichia coli	NC_011751.1		RefSeq	database
1340750	Escherichia phage JH2	NC_029023	562	Escherichia coli	NC_011751.1		RefSeq	database
1340813	Enterobacteria phage FL68 Tallahassee/FL/2012	KF044309	562	Escherichia coli	NC_011751.1		RefSeq	database
1340814	Enterobacteria phage FL76 Tallahassee/FL/2012	KF044310	562	Escherichia coli	NC_011751.1		RefSeq	database
1391223	Escherichia phage vB_EcoP_PhAPEC7	NC_024790	562	Escherichia coli	NC_011751.1		RefSeq	database
1391224	Escherichia phage vB_EcoM_PhAPEC2	NC_024794	562	Escherichia coli	NC_011751.1		RefSeq	database
1395983	Escherichia phage vB_EcoP_PhAPEC5	NC_024786	562	Escherichia coli	NC_011751.1	24269008	Literature	database
1414766	Enterobacteria phage IME_EC2	KF591601	562	Escherichia coli	NC_011751.1		RefSeq	database
1416027	Escherichia phage bV_EcoS_AHP24	KF771236	562	Escherichia coli	NC_011751.1		RefSeq	database
1416028	Escherichia phage vB_EcoS_AHP42	NC_024793	562	Escherichia coli	NC_011751.1		RefSeq	database
1416030	Escherichia phage vB_EcoS_AHS24	NC_024784	562	Escherichia coli	NC_011751.1		RefSeq	database
1416031	Escherichia phage vB_EcoS_AKS96	NC_024789	562	Escherichia coli	NC_011751.1		RefSeq	database
1436889	Escherichia phage KBNP1711	NC_023593	562	Escherichia coli	NC_011751.1		RefSeq	database
1458848	Escherichia phage Bp4	NC_024142	562	Escherichia coli	NC_011751.1		RefSeq	database
1468411	Enterobacteria phage 9g	NC_024146	562	Escherichia coli	NC_011751.1		RefSeq	database
1495285	Escherichia phage vB_EcoM_112	NC_024125	562	Escherichia coli	NC_011751.1		RefSeq	database
1498170	Escherichia phage PE3-1	NC_024379	562	Escherichia coli	NC_011751.1		RefSeq	database
1498172	Escherichia phage ECBP5	NC_027330	562	Escherichia coli	NC_011751.1		RefSeq	database
1508658	Enterobacteria phage MED1	KJ997912	562	Escherichia coli	NC_011751.1		RefSeq	database
1519788	Phage vB_EcoP_SU10	NC_027395	562	Escherichia coli	NC_011751.1		RefSeq	database
1527506	Escherichia phage CICC 80001	NC_027387	562	Escherichia coli	NC_011751.1		RefSeq	database
1527514	Enterobacteria phage EK99P-1	NC_024783	562	Escherichia coli	NC_011751.1		RefSeq	database
