Vrus taxid	Host tax id	pmid	Evidence
484895	287		"RefSeq, UniProt"
496396	287		RefSeq
504346	287		"RefSeq, UniProt"
538398	287		"RefSeq, UniProt"
549445	287		RefSeq
549446	287		RefSeq
582345	287	22218962	Literature
582382	287		RefSeq
627480	287		RefSeq
655097	287		RefSeq
655098	287		RefSeq
749447	287		RefSeq
757342	287		RefSeq
763998	287		RefSeq
937835	287		RefSeq
998086	287		RefSeq
10658	294		UniProt
1124849	294		RefSeq
1204538	294		RefSeq
1235661	294	23405322	Literature
1562076	294		RefSeq
942165	294		RefSeq
10658	303		UniProt
1114179	303		RefSeq
1161927	303		RefSeq
1235689	303	23084421	Literature
1562076	303		RefSeq
1777063	303		RefSeq
197783	303		RefSeq
988656	303	21526174	Literature
120086	317		RefSeq
134554	317		RefSeq
1500757	317		RefSeq
161736	317		RefSeq
1873949	317		RefSeq
593131	317		RefSeq
425386	29292		RefSeq
247080	329		RefSeq
1150992	305		RefSeq
1352227	305		RefSeq
1354496	305		RefSeq
1402875	305		RefSeq
1417599	305		RefSeq
1481785	305		RefSeq
1483485	305		RefSeq
1497850	305		RefSeq
1505528	305		RefSeq
1530085	305		RefSeq
1530086	305		RefSeq
1538364	305		RefSeq
1689679	305		RefSeq
384359	305	17557818	Literature
384360	305		RefSeq
406340	305		RefSeq
482058	305	20034649	Literature
520962	305		RefSeq
551790	305		RefSeq
913183	305		RefSeq
926543	305		RefSeq
1220601	29449		RefSeq
1220602	29449		RefSeq
1220603	29449		RefSeq
1220715	29449		RefSeq
1220716	29449		RefSeq
1458697	56730		RefSeq
1414737	384		RefSeq
1498228	384		RefSeq
1527770	384		RefSeq
1109715	1833		RefSeq
1701851	1833		RefSeq
981323	1833	21498753	Literature
148943	29549		RefSeq
936152	34085		RefSeq
562742	2434		RefSeq
1161935	51367		RefSeq
1087480	28901		RefSeq
1087482	28901		RefSeq
1173755	28901		RefSeq
1173758	28901		RefSeq
1541887	28901		RefSeq
1543199	28901		RefSeq
1543201	28901		RefSeq
1543203	28901		RefSeq
1543205	28901		RefSeq
1567025	28901		RefSeq
1611545	28901		RefSeq
1810705	28901		RefSeq
1813769	28901		RefSeq
1813771	28901		RefSeq
1813779	28901		RefSeq
1813781	28901		RefSeq
1813782	28901		RefSeq
1813783	28901		RefSeq
215158	28901		RefSeq
329864	28901		RefSeq
424716	28901		RefSeq
1282995	615	24433577	Literature
1481112	615		RefSeq
1002724	623		RefSeq
1002725	623		RefSeq
10761	623		"RefSeq, UniProt"
1225789	623		RefSeq
1315956	623		RefSeq
1407493	623		RefSeq
1524881	623		RefSeq
1541825	623		RefSeq
1567022	623		RefSeq
1572702	623		RefSeq
245685	623		RefSeq
55884	623		"RefSeq, UniProt"
66284	623		UniProt
10704	382		UniProt
1357423	382		RefSeq
1636182	382		RefSeq
1647405	382		RefSeq
179237	382		RefSeq
673375	63612		RefSeq
1150991	13689		RefSeq
455649	47834		RefSeq
10855	2134		"RefSeq, UniProt"
185959	2134		UniProt
1007127	1280		RefSeq
1010614	1280		"RefSeq, UniProt"
1010615	1280		"RefSeq, UniProt"
1028375	1280		RefSeq
1041526	1280	23869440	Literature
106284	1280		RefSeq
1165702	1280	23289889	Literature
1168612	1280		RefSeq
1168613	1280		RefSeq
1195068	1280		RefSeq
1195071	1280		RefSeq
1195076	1280	22748811	Literature
1195077	1280	22748811	Literature
1195078	1280	22748811	Literature
1195080	1280	22748811	Literature
1195081	1280	22748811	Literature
1195086	1280		RefSeq
1200862	1280		RefSeq
1204543	1280		RefSeq
1211285	1280		RefSeq
1211286	1280		RefSeq
1235659	1280		RefSeq
1235660	1280		RefSeq
12360	1280		UniProt
1239383	1280		RefSeq
1239385	1280		RefSeq
1273712	1280		RefSeq
1277672	1280		RefSeq
129009	1280		RefSeq
1296641	1280		RefSeq
130478	1280		RefSeq
1308896	1280		RefSeq
1308897	1280		RefSeq
1347760	1280		RefSeq
1399949	1280	25123965	Literature
1450142	1280		RefSeq
1453367	1280		RefSeq
1464127	1280		RefSeq
1498220	1280		RefSeq
1505026	1280		RefSeq
1505027	1280		RefSeq
1524910	1280		RefSeq
1526408	1280		RefSeq
1543206	1280		RefSeq
1610830	1280		RefSeq
1610831	1280		RefSeq
1636204	1280		RefSeq
1636205	1280		RefSeq
1674930	1280		RefSeq
1698421	1280		RefSeq
1821228	1280		RefSeq
204086	1280		"RefSeq, UniProt"
204090	1280		RefSeq
215167	1280		RefSeq
221915	1280		"RefSeq, UniProt"
259901	1280		RefSeq
292029	1280		RefSeq
320831	1280		RefSeq
320832	1280		RefSeq
320834	1280		RefSeq
320835	1280		RefSeq
320836	1280		RefSeq
320837	1280		RefSeq
320839	1280		RefSeq
320840	1280		RefSeq
320841	1280		RefSeq
320842	1280		RefSeq
320843	1280		RefSeq
320844	1280		RefSeq
320845	1280		RefSeq
320846	1280		RefSeq
320847	1280		RefSeq
320848	1280		RefSeq
320849	1280		RefSeq
320850	1280		RefSeq
326036	1280		RefSeq
326037	1280		RefSeq
360398	1280		RefSeq
379501	1280		"RefSeq, UniProt"
387905	1280		RefSeq
387909	1280	17078814	Literature
430796	1280		RefSeq
445515	1280	22673403	Literature
445517	1280	22673403	Literature
470865	1280		RefSeq
487152	1280		"RefSeq, UniProt"
516541	1280		RefSeq
53369	1280		RefSeq
55510	1280		RefSeq
55511	1280	15788529	Literature
575608	1280		RefSeq
575610	1280		RefSeq
59506	1280		RefSeq
648017	1280		RefSeq
668618	1280		RefSeq
694060	1280		RefSeq
71366	1280		RefSeq
760530	1280		RefSeq
872294	1280		RefSeq
874267	1280	21732964	Literature
1147043	29388		RefSeq
1197952	1282		RefSeq
1197953	1282		RefSeq
1340769	1282		RefSeq
1434319	1282		RefSeq
1500386	1282	25103751	Literature
1792269	1282		RefSeq
398839	1282		RefSeq
399185	1282		RefSeq
1610872	1283		RefSeq
1147042	1290		RefSeq
1147044	1290		RefSeq
1403390	29385		RefSeq
1262512	1288		RefSeq
1027253	40324		RefSeq
1168563	40324		RefSeq
1211280	40324		RefSeq
1239382	40324		RefSeq
1343494	40324		RefSeq
1346893	40324		RefSeq
1642663	40324		RefSeq
334856	40324		RefSeq
573591	40324		RefSeq
1225805	1311		RefSeq
1225806	1311		RefSeq
403905	1336		RefSeq
537874	1302		RefSeq
157924	28037		RefSeq
1587907	1309		RefSeq
1647391	1309		RefSeq
372457	1309	17711456	Literature
644007	1303		RefSeq
1589270	1348		RefSeq
10747	1313		"RefSeq, UniProt"
10748	1313		"RefSeq, UniProt"
12402	1313		RefSeq
1267169	1313		RefSeq
1448273	1313		RefSeq
1448274	1313		RefSeq
1448276	1313		RefSeq
1461246	1313		RefSeq
1498213	1313		RefSeq
1566990	1313		RefSeq
1701811	1313		RefSeq
1701812	1313		RefSeq
1701813	1313		RefSeq
1701814	1313		RefSeq
1701824	1313		RefSeq
1701826	1313		RefSeq
1701827	1313		RefSeq
1701828	1313		RefSeq
1701830	1313		RefSeq
1701837	1313		RefSeq
1701842	1313		RefSeq
341698	1313		RefSeq
59241	1313		"RefSeq, UniProt"
1701850	1314		RefSeq
173707	1314	12011018	Literature
35344	1314		"RefSeq, UniProt"
1239381	1307		RefSeq
1289595	1307		RefSeq
1289596	1307		RefSeq
1289597	1307		RefSeq
1289598	1307		RefSeq
1289601	1307		RefSeq
413066	1307		RefSeq
112023	1308		RefSeq
1385385	1308		RefSeq
1814957	1308		RefSeq
1814958	1308		RefSeq
1814960	1308		RefSeq
306323	1308		RefSeq
459845	1308		RefSeq
633135	1308		RefSeq
64186	1308		RefSeq
646413	1308	27533034	CRISPR
646413	1308		RefSeq
682370	1308		RefSeq
72638	1308		RefSeq
73422	1308		RefSeq
85154	1308		RefSeq
90410	1308		RefSeq
1204526	33903		RefSeq
1755682	33903		RefSeq
747763	33903		RefSeq
10719	1902		UniProt
1239386	1902		RefSeq
1674926	1911		RefSeq
1690425	1911		RefSeq
1873777	1911		RefSeq
1327758	1916		RefSeq
1327759	1916		RefSeq
1327760	1916		RefSeq
1556290	1916		RefSeq
225588	1916		RefSeq
10702	54571		RefSeq
1204525	54571		RefSeq
157898	43080		"RefSeq, UniProt"
157899	43080		RefSeq
176106	43080		"RefSeq, UniProt"
1895333	43080		RefSeq
244590	43080		UniProt
459290	43080		RefSeq
459291	43080		RefSeq
244589	2287		UniProt
244590	2287		RefSeq
269145	2287		RefSeq
981335	330834		RefSeq
270161	2271		RefSeq
292639	2271		RefSeq
1714272	274		RefSeq
1714273	274		RefSeq
466051	274		RefSeq
466052	274		RefSeq
1647476	2061		RefSeq
981330	2061		RefSeq
1151014	663		RefSeq
1434127	663		RefSeq
1461743	663		RefSeq
1458716	55601		RefSeq
10658	666		UniProt
10689	666		"RefSeq, UniProt"
1105327	666		RefSeq
1127518	666		RefSeq
1283071	666		RefSeq
1283073	666		RefSeq
141904	666		RefSeq
1500712	666		RefSeq
1500713	666		RefSeq
1529057	666		RefSeq
1529058	666		RefSeq
1558463	666		RefSeq
1558464	666		RefSeq
1558465	666		RefSeq
1558466	666		RefSeq
1558467	666		RefSeq
1558468	666		RefSeq
1558469	666		RefSeq
1589297	666		RefSeq
1589298	666		RefSeq
223524	666		RefSeq
260372	666		RefSeq
260827	666		RefSeq
292443	666		RefSeq
588068	666		RefSeq
642111	666		RefSeq
979525	666		RefSeq
979526	666		RefSeq
979527	666		RefSeq
979528	666		RefSeq
979529	666		RefSeq
979530	666		RefSeq
979531	666		RefSeq
979532	666		RefSeq
979533	666		RefSeq
979534	666		RefSeq
979535	666		RefSeq
979536	666		RefSeq
979537	666		RefSeq
979539	666		RefSeq
573171	668		RefSeq
1003177	670		RefSeq
1150989	670		RefSeq
1204514	670		RefSeq
1229754	670		RefSeq
1229755	670		RefSeq
1233488	670		RefSeq
127507	670		RefSeq
127508	670		RefSeq
127509	670		RefSeq
127511	670		RefSeq
1414739	670		RefSeq
1524880	670		RefSeq
1538804	670		RefSeq
194802	670		RefSeq
261726	670		RefSeq
631719	670		RefSeq
641832	670		RefSeq
75320	670		"RefSeq, UniProt"
1161928	672		RefSeq
1168281	672		RefSeq
1451050	672		RefSeq
1161906	137591		RefSeq
10862	339		RefSeq
232237	347		RefSeq
470314	347		RefSeq
1415145	2371		RefSeq
1415146	2371		RefSeq
1415147	2371		RefSeq
1415148	2371		RefSeq
670252	2371		RefSeq
1206557	630		RefSeq
1206558	630		RefSeq
1206559	630		RefSeq
1536611	630		RefSeq
1589265	630		RefSeq
1675027	630		RefSeq
172667	630		RefSeq
1735591	630		RefSeq
331278	630		RefSeq
1176764	632	23275868	Literature
1176765	632	23275868	Literature
1176766	632	23275868	Literature
1176767	632	23275868	Literature
1195074	632		RefSeq
1206560	632		RefSeq
227720	632		RefSeq
227940	632		RefSeq
369257	632		RefSeq
532078	632		RefSeq
928293	632		RefSeq
294382	79879		RefSeq
28358	92706		RefSeq
1587520	548		RefSeq
1701257	548		RefSeq
693629	41673		RefSeq
315953	269667		"RefSeq, UniProt"
346882	269667		RefSeq
346883	269667		RefSeq
346884	269667		RefSeq
437444	269667		"RefSeq, UniProt"
235266	12915		"RefSeq, UniProt"
300186	314564		RefSeq
1797140	1872104		RefSeq
309181	315460		RefSeq
300186	315458		UniProt
1229761	637389		RefSeq
1852629	927193		RefSeq
10658	471		UniProt
154784	70347		RefSeq
1406780	1343071		RefSeq
1628720	472		RefSeq
10690	1120931	27533034	tRNAs
157239	1120931	27533034	tRNAs
10690	1224142	27533034	tRNAs
157239	1224142	27533034	tRNAs
10690	339671	27533034	tRNAs
157239	339671	27533034	tRNAs
10690	743972	27533034	tRNAs
157239	743972	27533034	tRNAs
10690	696748	27533034	tRNAs
157239	696748	27533034	tRNAs
10690	887324	27533034	tRNAs
157239	887324	27533034	tRNAs
338473	1655		RefSeq
279303	442459		RefSeq
393598	651		RefSeq
1141132	29491		RefSeq
1198014	647		RefSeq
754050	728059		RefSeq
1032473	56636	21784945	Literature
1032474	56636	21784945	Literature
1157339	56636		RefSeq
1032473	272557		RefSeq
1032474	272557		RefSeq
10690	754507	27533034	tRNAs
157239	754507	27533034	tRNAs
683735	668336		RefSeq
10690	754506	27533034	tRNAs
157239	754506	27533034	tRNAs
10690	754505	27533034	tRNAs
157239	754505	27533034	tRNAs
230158	754505	27533034	CRISPR
10690	272556	27533034	tRNAs
157239	272556	27533034	tRNAs
10690	1089447	27533034	tRNAs
157239	1089447	27533034	tRNAs
10690	1167008	27533034	tRNAs
157239	1167008	27533034	tRNAs
10690	1167009	27533034	tRNAs
157239	1167009	27533034	tRNAs
10690	1167010	27533034	tRNAs
157239	1167010	27533034	tRNAs
10690	1035194	27533034	tRNAs
157239	1035194	27533034	tRNAs
10690	679198	27533034	tRNAs
157239	679198	27533034	tRNAs
10690	634176	27533034	tRNAs
157239	634176	27533034	tRNAs
10690	888057	27533034	tRNAs
157239	888057	27533034	tRNAs
1161931	861208		RefSeq
929833	358		RefSeq
929834	358		RefSeq
279383	278678		RefSeq
1300004	1004787		RefSeq
1300005	1004787		RefSeq
1300006	1004787		RefSeq
1300007	1004787		RefSeq
1357732	1172		RefSeq
396034	654421	27533034	CRISPR
1414742	1667		RefSeq
1566993	1667		RefSeq
1698361	1771959		RefSeq
1796994	1771959		RefSeq
1796995	1771959		RefSeq
1796996	1771959		RefSeq
1796997	1771959		RefSeq
1503929	1503040		RefSeq
10690	1278971	27533034	tRNAs
157239	1278971	27533034	tRNAs
10690	948565	27533034	tRNAs
157239	948565	27533034	tRNAs
1567487	1218173		RefSeq
1690456	260799	26472830	Literature
1498212	226900		RefSeq
359961	526977		RefSeq
359962	526977		RefSeq
1296654	526970		RefSeq
1124578	1053196	27533034	tRNAs
236750	1053196	27533034	CRISPR
1792245	1053197		RefSeq
1124578	1053200	27533034	tRNAs
1124578	1053208	27533034	tRNAs
1124578	1053215	27533034	tRNAs
1124578	1053220	27533034	tRNAs
1775140	79882		RefSeq
1792032	766760		RefSeq
1273739	1189615		RefSeq
1273740	1189615		RefSeq
1273741	1189615		RefSeq
1273742	1189615		RefSeq
1273743	1189615		RefSeq
1273744	1189615		RefSeq
12345	1409		RefSeq
1796992	1409		RefSeq
396034	391289		RefSeq
1273741	1178537	27533034	CRISPR
547228	86029		RefSeq
1815509	224308		RefSeq
1124578	527021	27533034	tRNAs
1124578	1217737	27533034	tRNAs
1124578	527020	27533034	tRNAs
1124578	1417985	27533034	tRNAs
1124578	1195464	27533034	tRNAs
236750	541229	27533034	CRISPR
1075161	1430	12904548	Literature
1382932	29339		RefSeq
1406781	29339		RefSeq
1406791	29339		RefSeq
1510440	29339		RefSeq
1690431	29339	26472840	"Literature, RefSeq"
1690456	29339	26472830	"Literature, RefSeq"
1698451	29339	26472840	"Literature, RefSeq"
1805948	29339		RefSeq
1805950	29339		RefSeq
1805951	29339		RefSeq
1805952	29339		RefSeq
1805953	29339		RefSeq
1805954	29339		RefSeq
1805956	29339		RefSeq
1236573	1444		RefSeq
1445809	529121		RefSeq
1124578	1430	27533034	tRNAs
1124578	1324966	27533034	tRNAs
1309583	86662		RefSeq
263375	1458265	27533034	CRISPR
1277893	235		RefSeq
1308870	235		RefSeq
1133292	1169205		RefSeq
1277895	36855		RefSeq
1718278	1218315		RefSeq
1133293	224914		RefSeq
1401446	52132		RefSeq
1308871	29461		RefSeq
417280	152480		RefSeq
910474	152480		RefSeq
1132026	95486		RefSeq
1133022	95486		RefSeq
1195073	95486		RefSeq
1401297	95486		RefSeq
242527	95486	21804006	Literature
244310	95486		RefSeq
557289	95486		RefSeq
644524	95486		RefSeq
910473	95486		RefSeq
910475	95486		RefSeq
446807	331272		RefSeq
264729	216591		UniProt
1514988	441158		RefSeq
1432428	272560		RefSeq
1437328	272560		RefSeq
1437329	272560		RefSeq
1673729	272560		RefSeq
335797	60550		RefSeq
180504	57975		RefSeq
431893	57975		RefSeq
431894	57975		RefSeq
1190451	887290	27533034	tRNAs
1190451	887291	27533034	tRNAs
1190451	887280	27533034	tRNAs
1190451	887292	27533034	tRNAs
1190451	887282	27533034	tRNAs
1190451	887293	27533034	tRNAs
1190451	1358410	27533034	tRNAs
1190451	887285	27533034	tRNAs
1190451	887294	27533034	tRNAs
1190451	887295	27533034	tRNAs
1190451	887296	27533034	tRNAs
1190451	887297	27533034	tRNAs
1190451	887298	27533034	tRNAs
1190451	887299	27533034	tRNAs
1190451	887315	27533034	tRNAs
1190451	887316	27533034	tRNAs
1190451	887317	27533034	tRNAs
1190451	887318	27533034	tRNAs
1190451	887319	27533034	tRNAs
1190451	887320	27533034	tRNAs
1190451	887321	27533034	tRNAs
1190451	887300	27533034	tRNAs
1190451	887301	27533034	tRNAs
1190451	887283	27533034	tRNAs
1190451	887284	27533034	tRNAs
1190451	887281	27533034	tRNAs
1190451	887288	27533034	tRNAs
1190451	887287	27533034	tRNAs
1190451	887289	27533034	tRNAs
1190451	887286	27533034	tRNAs
1190451	1273173	27533034	tRNAs
1190451	1242865	27533034	tRNAs
1190451	887312	27533034	tRNAs
1190451	887309	27533034	tRNAs
1190451	887310	27533034	tRNAs
1190451	887311	27533034	tRNAs
1190451	1437818	27533034	tRNAs
1190451	864566	27533034	tRNAs
1190451	1412896	27533034	tRNAs
1190451	1412897	27533034	tRNAs
1190451	887303	27533034	tRNAs
1190451	887304	27533034	tRNAs
1190451	887305	27533034	tRNAs
1190451	887306	27533034	tRNAs
1190451	887307	27533034	tRNAs
1190451	887302	27533034	tRNAs
1190451	887308	27533034	tRNAs
1190451	1183378	27533034	tRNAs
1190451	306254	27533034	tRNAs
1190451	1183379	27533034	tRNAs
1190451	1183380	27533034	tRNAs
1190451	887313	27533034	tRNAs
1190451	887314	27533034	tRNAs
1190451	1365653	27533034	tRNAs
1190451	1327986	27533034	tRNAs
1190451	1365654	27533034	tRNAs
1190451	1324967	27533034	tRNAs
1190451	1365655	27533034	tRNAs
1190451	1365656	27533034	tRNAs
1190451	1310162	27533034	tRNAs
1190451	1365657	27533034	tRNAs
1190451	1365659	27533034	tRNAs
1190451	1365660	27533034	tRNAs
1190451	1367443	27533034	tRNAs
1190451	1316923	27533034	tRNAs
1190451	1365661	27533034	tRNAs
1190451	1365662	27533034	tRNAs
1190451	1293289	27533034	tRNAs
1190451	195099	27533034	tRNAs
1229752	32022		RefSeq
1340809	32022		RefSeq
1470458	32022		RefSeq
1470459	32022		RefSeq
1470461	32022		RefSeq
1470462	32022		RefSeq
1470460	1357994		RefSeq
1229752	1201032		RefSeq
1190451	1381117	27533034	tRNAs
1190451	306263	27533034	tRNAs
1190451	205		RefSeq
722417	205		RefSeq
1110702	1244528	27533034	tRNAs
1072683	537021		RefSeq
1283076	335992		RefSeq
1283077	335992		RefSeq
1283078	335992		RefSeq
1283079	335992		RefSeq
948071	488538		RefSeq
10690	1387197	27533034	tRNAs
1190451	1387197	27533034	tRNAs
1357714	190650		RefSeq
1701809	78		RefSeq
1197951	1397108		RefSeq
1327976	1348583	27235779	plaque assays
1327969	1348583	27235779	plaque assays
1327972	1348583	27235779	plaque assays
1327980	1348583	27235779	plaque assays
1327982	1348583	27235779	plaque assays
1327984	1348583	27235779	plaque assays
1327985	1348583	27235779	plaque assays
1327987	1348583	27235779	plaque assays
1327990	1348583	27235779	plaque assays
1327992	1348583	27235779	plaque assays
1327993	1348583	27235779	plaque assays
1328030	1348583		RefSeq
1747284	1348583	27235779	plaque assays
1327973	1348584	27235779	plaque assays
1327968	1348584	27235779	plaque assays
1327969	1348584	27235779	plaque assays
1327970	1348584	27235779	plaque assays
1327972	1348584	27235779	plaque assays
1327975	1348584	27235779	plaque assays
1327977	1348584	27235779	plaque assays
1327979	1348584	27235779	plaque assays
1327981	1348584	27235779	plaque assays
1327982	1348584		RefSeq
1327983	1348584		RefSeq
1327987	1348584	27235779	plaque assays
1327995	1348584	27235779	plaque assays
1327997	1348584		RefSeq
1327999	1348584	27235779	plaque assays
1328030	1348584	27235779	plaque assays
756279	1348584	27235779	plaque assays
756280	1348584	27235779	plaque assays
756281	1348584	27235779	plaque assays
1327970	1348582	27235779	plaque assays
1327975	1348582	27235779	plaque assays
1327977	1348582	27235779	plaque assays
1327979	1348582	27235779	plaque assays
1327984	1348582	27235779	plaque assays
1327997	1348582	27235779	plaque assays
1328029	1348582		RefSeq
1328030	1348582	27235779	plaque assays
756282	1348582	27235779	plaque assays
1327971	1348585	27235779	plaque assays
1327983	1348585	27235779	plaque assays
1327974	1348585	27235779	plaque assays
1327977	1348585		RefSeq
1327980	1348585	27235779	plaque assays
1327981	1348585	27235779	plaque assays
1327990	1348585	27235779	plaque assays
1327992	1348585	27235779	plaque assays
1327993	1348585	27235779	plaque assays
1327995	1348585	27235779	plaque assays
1327997	1348585	27235779	plaque assays
1327999	1348585	27235779	plaque assays
1747284	1348585	27235779	plaque assays
756279	1348585	27235779	plaque assays
756280	192170		RefSeq
756282	192170		RefSeq
313629	83555		RefSeq
117575	115711		RefSeq
1115653	67825		RefSeq
1455075	67825		RefSeq
1455076	67825		RefSeq
1701810	1896336		RefSeq
1622234	1676276	26184927	"Literature, RefSeq"
686439	33013		RefSeq
12336	36828		UniProt
12336	592027	27533034	CRISPR
1032362	1496	27533034	CRISPR
1204535	1496	27533034	CRISPR
262071	1496	27533034	CRISPR
320122	1496	27533034	CRISPR
864178	1496	27533034	CRISPR
559189	997827	27533034	CRISPR
864178	997827	27533034	CRISPR
559189	997828	27533034	CRISPR
1032362	699033	27533034	CRISPR
1204534	699033	27533034	CRISPR
1204535	699033	27533034	CRISPR
559189	699033	27533034	CRISPR
864178	699033	27533034	CRISPR
1032362	1440056	27533034	CRISPR
1204535	1440056	27533034	CRISPR
1032362	1151314	27533034	CRISPR
320122	1151314	27533034	CRISPR
1032362	1151316	27533034	CRISPR
320122	1151316	27533034	CRISPR
1032362	272563	27533034	CRISPR
1204534	272563	27533034	CRISPR
559189	272563	27533034	CRISPR
864178	272563	27533034	CRISPR
320122	691158	27533034	CRISPR
1032362	691159	27533034	CRISPR
1204534	691159	27533034	CRISPR
1204535	691159	27533034	CRISPR
262071	691159	27533034	CRISPR
320122	691159	27533034	CRISPR
559189	691159	27533034	CRISPR
864178	691159	27533034	CRISPR
1204534	691160	27533034	CRISPR
559189	691160	27533034	CRISPR
864178	691160	27533034	CRISPR
1032362	691161	27533034	CRISPR
1204534	691161	27533034	CRISPR
559189	691161	27533034	CRISPR
864178	691161	27533034	CRISPR
1032362	1151308	27533034	CRISPR
320122	1151308	27533034	CRISPR
1032362	1002369	27533034	CRISPR
1204534	1002369	27533034	CRISPR
1204535	1002369	27533034	CRISPR
320122	1002369	27533034	CRISPR
1032362	1151309	27533034	CRISPR
1204535	1151309	27533034	CRISPR
262071	1151309	27533034	CRISPR
320122	1151309	27533034	CRISPR
864178	1151309	27533034	CRISPR
1032362	1151310	27533034	CRISPR
1204535	1151310	27533034	CRISPR
559189	1151310	27533034	CRISPR
864178	1151310	27533034	CRISPR
1032362	1151312	27533034	CRISPR
1204535	1151312	27533034	CRISPR
559189	1151312	27533034	CRISPR
864178	1151312	27533034	CRISPR
1204534	499175	27533034	CRISPR
1204535	499175	27533034	CRISPR
559189	499175	27533034	CRISPR
864178	499175	27533034	CRISPR
1032362	699034	27533034	CRISPR
1204534	699034	27533034	CRISPR
1204535	699034	27533034	CRISPR
559189	699034	27533034	CRISPR
864178	699034	27533034	CRISPR
1032362	1215063	27533034	CRISPR
320122	1215063	27533034	CRISPR
559189	1215063	27533034	CRISPR
864178	1215063	27533034	CRISPR
1032362	1151280	27533034	CRISPR
1204534	1151280	27533034	CRISPR
1204535	1151280	27533034	CRISPR
320122	1151280	27533034	CRISPR
1032362	1151281	27533034	CRISPR
1204535	1151281	27533034	CRISPR
559189	1151281	27533034	CRISPR
864178	1151281	27533034	CRISPR
1032362	1151282	27533034	CRISPR
